"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x75773169","x1368371059754467332",2021-03-07 01:20:58,"RamonLamar","Negaram a #pandemia
Leitos abertos
Criticaram os leitos
Leitos fechados
Faltaram médicos 
Negaram a #vacina
Pressionaram
Comércio reabriu
Festas, praias...
Segunda onda veio
Variantes se espalham
Colapso da saúde
Chega de mimimi
#COLAPSO
Perguntam: Por que fecharam os leitos!","Twitter Web App",276,,,,FALSE,FALSE,3,1,,,"pandemia vacina COLAPSO",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RamonLamar/status/1368371059754467332","Ramon Lamar Jr®️","Sete Lagoas - MG - Brasil","Professor e biólogo. Pela valorização da Ciência, dos Professores e dos Pesquisadores! Vai, Corinthians!!!","https://t.co/R4LqiHCfOr",FALSE,206,226,3,2626,2328,2009-09-20 12:00:07,FALSE,"https://t.co/R4LqiHCfOr","http://www.salinhadna.blogspot.com",,"https://pbs.twimg.com/profile_banners/75773169/1612043821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1343810281684815873/RqSsF5KD_normal.jpg"
"x75773169","x1368380534020247552",2021-03-07 01:58:37,"RamonLamar","Resumo da ópera até aqui... abra e leia... #COVID #coronavirus #pandemia #vacina https://t.co/ZEGLA2tpAH","Twitter Web App",80,,,,FALSE,FALSE,1,1,,,"COVID coronavirus pandemia vacina",,,,,"http://pbs.twimg.com/media/Ev12zOkWgAQHBCP.jpg","https://t.co/ZEGLA2tpAH","https://twitter.com/RamonLamar/status/1368380534020247552/photo/1","photo","http://pbs.twimg.com/media/Ev12zOkWgAQHBCP.jpg","https://t.co/ZEGLA2tpAH","https://twitter.com/RamonLamar/status/1368380534020247552/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RamonLamar/status/1368380534020247552","Ramon Lamar Jr®️","Sete Lagoas - MG - Brasil","Professor e biólogo. Pela valorização da Ciência, dos Professores e dos Pesquisadores! Vai, Corinthians!!!","https://t.co/R4LqiHCfOr",FALSE,206,226,3,2626,2328,2009-09-20 12:00:07,FALSE,"https://t.co/R4LqiHCfOr","http://www.salinhadna.blogspot.com",,"https://pbs.twimg.com/profile_banners/75773169/1612043821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1343810281684815873/RqSsF5KD_normal.jpg"
"x57659342","x1368379481824632834",2021-03-07 01:54:26,"Blog_da_Ro","Uma boa explicação.
.
Reposted from @linhasdesampa Para que a gente não banalize o mal.
A saúde é um pacto coletivo.

#defendaosus
#vacinacãocovid 
#vacina 
#auxílioemergencial 
#rendabasica 

pelas mãos de @ligiamariamaria para o Linhas de Sampa https://t.co/tw64RrZeLC https://t.co/ywE5flfnhO","IFTTT",270,,,,FALSE,FALSE,1,0,,,"defendaosus vacinacãocovid vacina auxílioemergencial rendabasica",,"instagr.am/p/CMGR-rmJwt_/","https://t.co/tw64RrZeLC","https://instagr.am/p/CMGR-rmJwt_/","http://pbs.twimg.com/media/Ev114ywXIAI6WH5.jpg","https://t.co/ywE5flfnhO","https://twitter.com/Blog_da_Ro/status/1368379481824632834/photo/1","photo","http://pbs.twimg.com/media/Ev114ywXIAI6WH5.jpg","https://t.co/ywE5flfnhO","https://twitter.com/Blog_da_Ro/status/1368379481824632834/photo/1",,"x779077812","ligiamariamaria","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Blog_da_Ro/status/1368379481824632834","Simples Decoração","Brazil","Decoração, Faça você mesmo - Dicas simples e possíveis! E mais um pouco de tudo que acho importante https://t.co/K6eT7VJy3N","http://t.co/fiHVrmBXCR",FALSE,11058,1051,157,40532,1946,2009-07-17 14:40:23,FALSE,"http://t.co/fiHVrmBXCR","http://www.simplesdecoracao.com.br",,"https://pbs.twimg.com/profile_banners/57659342/1486164962","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1186088477093437443/1IxsfZcX_normal.jpg"
"x140259043","x1368379219647070210",2021-03-07 01:53:23,"suzanagastaldi","Esta é a avó de um amigo nosso. Ela tem 101 anos. Ela foi enfermeira na Alemanha na Segunda Guerra Mundial. Impressiona não só a idade, como a lucidez comprovada pelo raciocínio e o português escorreito. O nome dela é Alda Schlemm Niemeyer.#vacina #COVID19 https://t.co/RZu4SYkOzp","Twitter for iPhone",280,,,,FALSE,FALSE,3,0,,,"vacina COVID19",,"fb.watch/3CIFN2-ntl/","https://t.co/RZu4SYkOzp","https://fb.watch/3CIFN2-ntl/",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/6d5542f8d837770d.json","Curitiba","Curitiba, Brazil","city","Brazil","BR","NA NA","NA NA","-49.3916434 -49.1852775 -49.1852775 -49.3916434 -25.6447517 -25.6447517 -25.3457471 -25.3457471","https://twitter.com/suzanagastaldi/status/1368379219647070210","Suzana Gastaldi 🇧🇷🇮🇹","Curitiba","Mulher, esposa, mãe, investidora, amante das artes e Procuradora Federal. Twitter como meio de informação e expressão.","https://t.co/b3vveBsmHr",FALSE,838,439,0,3658,5411,2010-05-05 01:34:44,FALSE,"https://t.co/b3vveBsmHr","https://www.instagram.com/p/B6Vrox7pL2z/?igshid=1tt6k64hxn6uv",,"https://pbs.twimg.com/profile_banners/140259043/1534237911","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1196924625869066240/zQqKS1eu_normal.jpg"
"x3021556996","x1368369337757732865",2021-03-07 01:14:07,"VillaMarcovilla","Bolsonaro entre cadáveres e o impeachment

Como fazer o impeachment de Bolsonaro?
https://t.co/ItTgItbB7T

#MarcoAntonioVilla #ForaBolsonaro #COVID19 #vacina #Itamaraty #ImpeachmentBolsonaro","Twitter for iPhone",190,,,,FALSE,FALSE,707,81,,,"MarcoAntonioVilla ForaBolsonaro COVID19 vacina Itamaraty ImpeachmentBolsonaro",,"youtu.be/M01u8XKZPi4","https://t.co/ItTgItbB7T","https://youtu.be/M01u8XKZPi4",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VillaMarcovilla/status/1368369337757732865","Marco Antonio Villa","São Paulo - Brasil","Historiador, comentarista TV Cultura e Istoé. Canal YouTube Blog do Villa e Cursos do Villa.","https://t.co/Yo7wq6WJcD",FALSE,720938,113,895,9855,1398,2015-02-06 14:18:18,TRUE,"https://t.co/Yo7wq6WJcD","http://www.cursosdovilla.com.br",,"https://pbs.twimg.com/profile_banners/3021556996/1604353147","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1273606853801291777/83nysBKu_normal.jpg"
"x103840499","x1368366281448173569",2021-03-07 01:01:59,"CarolAndFlor","Viva a ciência!!!
💉Gostaria que todas as pessoas tivessem acesso à vacina.
💊 Infelizmente ainda não temos remédios adequados para tratamento do corona vírus.

#dentista #uberlândia #covid19 #coronavirus #coronavac #sputinik #sheldon #pheizer #vacina #vavinada https://t.co/syqhIAK7l7","Twitter for Android",259,,,,FALSE,FALSE,1,1,,,"dentista uberlândia covid19 coronavirus coronavac sputinik sheldon pheizer vacina vavinada",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1368366244953526273/pu/img/As5WnoZH1zZr1NUv.jpg","https://t.co/syqhIAK7l7","https://twitter.com/CarolAndFlor/status/1368366281448173569/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1368366244953526273/pu/img/As5WnoZH1zZr1NUv.jpg","https://t.co/syqhIAK7l7","https://twitter.com/CarolAndFlor/status/1368366281448173569/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarolAndFlor/status/1368366281448173569","Dracarolflorentino","Uberlândia","Cirurgiã dentista",,FALSE,51,155,0,193,629,2010-01-11 12:29:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/103840499/1587899018","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1253788594289999873/73F5rL7c_normal.jpg"
"x329299788","x1368362503667933185",2021-03-07 00:46:58,"GoncaEu","Utilidade pública:
VACINAS CONTRA COVID FUNCIONAM? ENTENDA - Nostalgia Animado https://t.co/U9I4zYTrrU via @YouTube 
como smp @FeCastanhari dando aula
#COVID19 #vacina","Twitter Web App",167,,,,FALSE,FALSE,1,0,,,"COVID19 vacina",,"youtu.be/sUnRhGggwuI","https://t.co/U9I4zYTrrU","https://youtu.be/sUnRhGggwuI",,,,,,,,,"x10228272 x226542162","YouTube FeCastanhari","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GoncaEu/status/1368362503667933185","Gonça","","Tentando ser um criador de conteúdo nesse mundo digital.
Da uma conferida no meu canal do YouTube ⬇️","https://t.co/TBxLqUMhto",FALSE,111,610,0,3222,612,2011-07-04 21:08:31,FALSE,"https://t.co/TBxLqUMhto","https://m.youtube.com/channel/UCueVBX6rbuaT2Htgx_-GTFQ",,"https://pbs.twimg.com/profile_banners/329299788/1570119283","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1311805763468353536/cQNi5zSR_normal.jpg"
"x261340015","x1368361833099321344",2021-03-07 00:44:18,"sfvanderley","@Flaviamaynarte Estão requerendo o tratamento com #cloroquina e #ivermectina e mantendo o seu posicionamento contra a #vacina. Por mim os #bolsominions podem enfiar todo o estoque desse medicamento e deste vermífugo no rabo até explodirem. https://t.co/UuvJSmBmcY","Twitter Web App",223,"x1368280044372692993","x1002935983","Flaviamaynarte",FALSE,FALSE,1,1,,,"cloroquina ivermectina vacina bolsominions",,,,,"http://pbs.twimg.com/media/Ev1lx18XAAAZiSO.jpg","https://t.co/UuvJSmBmcY","https://twitter.com/sfvanderley/status/1368361833099321344/photo/1","photo","http://pbs.twimg.com/media/Ev1lx18XAAAZiSO.jpg","https://t.co/UuvJSmBmcY","https://twitter.com/sfvanderley/status/1368361833099321344/photo/1",,"x1002935983","Flaviamaynarte","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sfvanderley/status/1368361833099321344","DAIRLEY","Piracicaba, Brasil","SOU UM VICIADO NO AMOR E NOS LIVROS. MINHA ESPOSA, FILHA E NETA SÃO OS MOTIVOS PARA QUE EU LUTE E SEJA VITORIOSO.",,FALSE,1765,1794,2,93630,246,2011-03-05 19:14:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/261340015/1608656106","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1337591284245131265/LYsXLAJD_normal.jpg"
"x854020762629529601","x1368361640438202371",2021-03-07 00:43:32,"EwellinTavares","Saudade de um embalo num sábado à noite, né minha filha?!?!

#lockdown #fiqueemcasa #vacina #saude @ São Paulo, Brazil https://t.co/aPoy7rkibn","Instagram",142,,,,FALSE,FALSE,0,0,,,"lockdown fiqueemcasa vacina saude",,"instagram.com/p/CMGQsDIMxTh/…","https://t.co/aPoy7rkibn","https://www.instagram.com/p/CMGQsDIMxTh/?igshid=1cl7f6rrgcukd",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json","Sao Paulo","Sao Paulo, Brazil","city","Brazil","BR","-23.55 -46.6333","-46.6333 -23.55","-46.826039 -46.365052 -46.365052 -46.826039 -24.008814 -24.008814 -23.356792 -23.356792","https://twitter.com/EwellinTavares/status/1368361640438202371","Ewellin Tavares","Atibaia-SP","* Executiva de mkt artístico * Especialista em construção de imagem   *Influenciadora Digital Youtube: https://t.co/8DsXQPuRoo","https://t.co/sBSFZKooP8",FALSE,77,698,0,1470,12,2017-04-17 17:16:31,FALSE,"https://t.co/sBSFZKooP8","http://it.ly/CanalEwellinTavares",,"https://pbs.twimg.com/profile_banners/854020762629529601/1574944032",,"http://pbs.twimg.com/profile_images/1085181833803792384/kuxKljD1_normal.jpg"
"x772181333439373312","x1368356279350145024",2021-03-07 00:22:14,"gisa_vjp","Sonhei com a #vacina, com o #impeachment e que ganhei na #sena. Com qual posso ter esperança? #JN","Twitter Web App",97,,,,FALSE,FALSE,0,0,,,"vacina impeachment sena JN",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gisa_vjp/status/1368356279350145024","Gisa 👊🏻","Niterói, RJ","Filha, mãe, tia, dentista. Fã de qualquer tipo de reality, ciência, frases pensantes e política. Tudo Junto e misturado.",,FALSE,58,379,0,1312,1967,2016-09-03 21:15:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/772181333439373312/1551907766","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1127675116740120578/b2DPv3Ru_normal.jpg"
"x1350839857191542784","x1368355708685737991",2021-03-07 00:19:58,"campoformosoba","Através da Secretaria de Saúde, a Prefeitura Municipal dá continuidade à campanha de vacinação. A partir de segunda-feira, dia 8, serão vacinados também os idosos a partir de 78 anos, além dos profissionais e trabalhadores da saúde.

#PrefeituraCampoFormoso #Vacina https://t.co/8wnWDtx7nk","mLabs - Gestão de Redes Sociais",265,,,,FALSE,FALSE,2,0,,,"PrefeituraCampoFormoso Vacina",,,,,"http://pbs.twimg.com/media/Ev1gQ8oWQAQA9nu.jpg","https://t.co/8wnWDtx7nk","https://twitter.com/campoformosoba/status/1368355708685737991/photo/1","photo","http://pbs.twimg.com/media/Ev1gQ8oWQAQA9nu.jpg","https://t.co/8wnWDtx7nk","https://twitter.com/campoformosoba/status/1368355708685737991/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/campoformosoba/status/1368355708685737991","Prefeitura de Campo Formoso","Campo Formoso - Bahia","🏘️ Perfil Oficial da Prefeitura de Campo Formoso.
🏢 Administração do Prefeito Elmo Nascimento.
❇️ Uma nova história para nossa cidade.","https://t.co/tFvDOfyWvG",FALSE,27,8,0,107,0,2021-01-17 16:18:30,FALSE,"https://t.co/tFvDOfyWvG","https://linktr.ee/prefcampoformoso",,"https://pbs.twimg.com/profile_banners/1350839857191542784/1611166579",,"http://pbs.twimg.com/profile_images/1351956685074661379/zBhVdS8B_normal.jpg"
"x1289975735495593990","x1368352793757704193",2021-03-07 00:08:23,"CarlosRMoura1","#complicado #vacina #covid #saude #verdade https://t.co/TB9SDegovl","Twitter for Android",42,,,,FALSE,FALSE,0,0,,,"complicado vacina covid saude verdade",,,,,"http://pbs.twimg.com/media/Ev1dnTwWQAU6ZK_.jpg","https://t.co/TB9SDegovl","https://twitter.com/CarlosRMoura1/status/1368352793757704193/photo/1","photo","http://pbs.twimg.com/media/Ev1dnTwWQAU6ZK_.jpg","https://t.co/TB9SDegovl","https://twitter.com/CarlosRMoura1/status/1368352793757704193/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarlosRMoura1/status/1368352793757704193","Rodrigo Moura!!","","CORINTHIANO graças a Deus!
 Profissão:🚍 Administrador no ramo de transportes de passageiros!🚍",,FALSE,4,274,0,325,603,2020-08-02 17:26:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1289975735495593990/1614871510",,"http://pbs.twimg.com/profile_images/1368356981073936393/pqZZy9Rz_normal.jpg"
"x1354305851276857344","x1368352461010989059",2021-03-07 00:07:04,"EmmanuelMerlot1","Charge publicada no Jornal O Estado de Mato Grosso do Sul
#imunisação #vacinapratodosjá #profissionaisdasaude #vacinaprioritaria #vacinacontracovidparatodos #vacina #Pfizer  #toquederecolher  #ficaemcasaquempuder #coronavacsim #coronavac #zegotinha #negacionistas https://t.co/1JOEKTGA8l","Twitter for Android",263,,,,FALSE,FALSE,0,0,,,"imunisação vacinapratodosjá profissionaisdasaude vacinaprioritaria vacinacontracovidparatodos vacina Pfizer toquederecolher ficaemcasaquempuder coronavacsim coronavac zegotinha negacionistas",,,,,"http://pbs.twimg.com/media/Ev1dT4mWQAEB2vA.jpg","https://t.co/1JOEKTGA8l","https://twitter.com/EmmanuelMerlot1/status/1368352461010989059/photo/1","photo","http://pbs.twimg.com/media/Ev1dT4mWQAEB2vA.jpg","https://t.co/1JOEKTGA8l","https://twitter.com/EmmanuelMerlot1/status/1368352461010989059/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EmmanuelMerlot1/status/1368352461010989059","Emmanuel Merlotti","","Sou autor e desenhista de quadrinhos, atualmente estou com campanha no catarse com minha Graphic Novel @lazaros_hunter ""o silêncio dos inocentes!""",,FALSE,4,59,0,39,29,2021-01-27 05:52:22,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1354306543106326536/_y3CTown_normal.jpg"
"x1350896329036357632","x1368352390324314116",2021-03-07 00:06:47,"Sheima80987321","Conta para esse moço sobre a #vacina que o @butantanoficial está desenvolvendo. Alguém avisa... 😔","Twitter for Android",97,,,,FALSE,FALSE,0,0,,,"vacina",,,,,,,,,,,,,"x868127218362462208","butantanoficial","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sheima80987321/status/1368352390324314116","Sheima🌻","","Estou por aqui. Lendo, analisando e as vezes opinando...",,FALSE,16,27,0,515,1263,2021-01-17 20:02:49,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1354601139984072712/vsw9nFE9_normal.jpg"
"x105287397","x1368347123910123521",2021-03-06 23:45:51,"MatheusArSl","Vamos fechar o comércio? Vamo! Vamos multar geral q tá nas ruas aglomerando? Vamo! Vamos dar ajuda financeira pro trabalhadores informais? ... #vacina #Governo #governofederal #BolsonaroCoveiroDoBrasil","Twitter for Android",201,,,,FALSE,FALSE,0,0,,,"vacina Governo governofederal BolsonaroCoveiroDoBrasil",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MatheusArSl/status/1368347123910123521","Suburban","","gay, bixa, viado, yag, poc, lgbtq+",,FALSE,61,121,0,1453,225,2010-01-15 23:05:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/105287397/1565794687","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1310912973616099328/fuyQeobg_normal.jpg"
"x105287397","x1368346186114084867",2021-03-06 23:42:08,"MatheusArSl","Acho engraçado que todo flagrante de aglomeração só tem gente nova, seja no percurso pro trabalho, pro lazer, NO lazer etc. Agora, eu questiono: pq tão vacinando os VELHOS? #coronavirus #VacinaParaTodos #VacinaJa #vacina","Twitter for Android",220,,,,FALSE,FALSE,0,1,,,"coronavirus VacinaParaTodos VacinaJa vacina",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MatheusArSl/status/1368346186114084867","Suburban","","gay, bixa, viado, yag, poc, lgbtq+",,FALSE,61,121,0,1453,225,2010-01-15 23:05:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/105287397/1565794687","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1310912973616099328/fuyQeobg_normal.jpg"
"x117442731","x1368346141679628294",2021-03-06 23:41:57,"kesleypeterson_","Mano me dá uma raiva da #mídia brasileira... Que raio e campanha de vacinação é essa? Cadê a #vacina pra se fazer essa campanha toda? Ah deixa de palhaçada","Twitter for Android",155,,,,FALSE,FALSE,0,0,,,"mídia vacina",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kesleypeterson_/status/1368346141679628294","Kesley Peterson","Brasil","#falakesley","https://t.co/1KJu5IeW29",FALSE,162,1048,3,5177,828,2010-02-25 15:43:17,FALSE,"https://t.co/1KJu5IeW29","https://youtu.be/lC1cnBE1Ge4",,"https://pbs.twimg.com/profile_banners/117442731/1589230870","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1305691771712798720/g882Fl1b_normal.jpg"
"x83962507","x1368344664676462593",2021-03-06 23:36:05,"magaverlangieri","@folha Será que quem for vacinado com esse imunezante poderá se sentir, de fato, imunizado?
A #corovac / #sinovac é reconhecida no exterior? 
#imunuzacao #Covid_19 #SUS #VACINA @MINSAUDE @butantanoficial @governosp @govbr","Twitter for Android",214,"x1368338865984053252","x14594813","folha",FALSE,FALSE,0,0,,,"corovac sinovac imunuzacao Covid_19 SUS VACINA",,,,,,,,,,,,,"x14594813 x37717107 x868127218362462208 x24746057 x861707648584085504","folha minsaude butantanoficial governosp govbr","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/magaverlangieri/status/1368344664676462593","Marco Verlangieri","","I'm a Oral Maxillofacial surgeon, master in Oral Pathology, singer? yes... I think so... car race lover and bike driver or rider? ;) sometimes...","https://t.co/T6RJK6NO8q",FALSE,783,291,4,4003,2688,2009-10-21 00:32:28,FALSE,"https://t.co/T6RJK6NO8q","http://www.ecoe.com.br",,"https://pbs.twimg.com/profile_banners/83962507/1401892655","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1015098127882256385/J2lm-OlJ_normal.jpg"
"x61581618","x1368338595719811080",2021-03-06 23:11:58,"inaciocz2","Logo logo #MITO  deles vai tomar vacina #vacina #bolsocaro #","Twitter for Android",60,,,,FALSE,FALSE,0,0,,,"MITO vacina bolsocaro",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/inaciocz2/status/1368338595719811080","Fernando Inacio cz","Cajazeiras, Brasil","Poeta, escritor do Nordeste 
um defender nossa cultura sempre",,FALSE,568,845,6,6510,229,2009-07-30 19:54:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/61581618/1614131027","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1364390527832125443/FRxZ4VVz_normal.jpg"
"x239789685","x1368335442974830597",2021-03-06 22:59:26,"Tiluca10","https://t.co/k2W9rpd7Te #VacinaParaTodos #VacinaJa #VacinaParaTodosJa #vacina","Twitter for iPhone",77,,,,FALSE,FALSE,1,0,,,"VacinaParaTodos VacinaJa VacinaParaTodosJa vacina",,"abc.org.br/2021/03/04/ioc…","https://t.co/k2W9rpd7Te","http://www.abc.org.br/2021/03/04/ioc-fiocruz-promove-sessao-covid-19-ciencia-vacinas-negacionismo-e-perspectivas-de-futuro/",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tiluca10/status/1368335442974830597","Luiz Carlos Dias","Campinas, SP","",,FALSE,88,17,0,54,11,2011-01-18 12:43:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955115924645871617/rnzAGhNL_normal.jpg"
"x1359276017400086532","x1368331557799424001",2021-03-06 22:44:00,"NewNorm20776050","Tomem 💉vacina
#vacina
#vachina
#VacinaParaTodos 
#vacinacao 
#VacinaJa 
#VacinaSIM 
#VacinaParaTodaPopulacao 
#VacinacaoCOVID19 https://t.co/gaP52jeN2S","Twitter for Android",127,,,,FALSE,FALSE,1,0,,,"vacina vachina VacinaParaTodos vacinacao VacinaJa VacinaSIM VacinaParaTodaPopulacao VacinacaoCOVID19",,,,,"http://pbs.twimg.com/media/Ev1KTL_XIAA5LGT.jpg","https://t.co/gaP52jeN2S","https://twitter.com/NewNorm20776050/status/1368331557799424001/photo/1","photo","http://pbs.twimg.com/media/Ev1KTL_XIAA5LGT.jpg","https://t.co/gaP52jeN2S","https://twitter.com/NewNorm20776050/status/1368331557799424001/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NewNorm20776050/status/1368331557799424001","New Normal","","Iniciando",,FALSE,3,116,0,411,163,2021-02-09 23:00:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1359276017400086532/1612912028",,"http://pbs.twimg.com/profile_images/1359689876338331652/FAVdyrzx_normal.jpg"
